   0.336122E+10   0.335982E+10  -0.971555E+08   0.621349E+29   0.108635E+10   0.722676E+02   0.119186E+08
   0.336729E+10   0.334249E+10  -0.407936E+09   0.621349E+29   0.108642E+10   0.722536E+02   0.119179E+08
   0.337336E+10   0.314713E+10   0.121456E+10   0.621349E+29   0.108649E+10   0.722396E+02   0.119171E+08
   0.337943E+10   0.329235E+10  -0.762238E+09   0.621349E+29   0.108656E+10   0.722256E+02   0.119163E+08
   0.338550E+10   0.314231E+10  -0.125995E+10   0.621349E+29   0.108663E+10   0.722115E+02   0.119156E+08
   0.339144E+10   0.322415E+10   0.105202E+10   0.621349E+29   0.108670E+10   0.721977E+02   0.119148E+08
   0.339732E+10   0.883284E+09  -0.328049E+10   0.621349E+29   0.108677E+10   0.721839E+02   0.119140E+08
   0.340320E+10   0.334698E+10   0.616018E+09   0.621349E+29   0.108684E+10   0.721701E+02   0.119133E+08
   0.340907E+10   0.340638E+10   0.135560E+09   0.621349E+29   0.108691E+10   0.721564E+02   0.119125E+08
   0.341495E+10   0.320655E+10  -0.117470E+10   0.621349E+29   0.108698E+10   0.721426E+02   0.119118E+08
   0.342083E+10   0.340624E+10   0.315583E+09   0.621349E+29   0.108705E+10   0.721288E+02   0.119110E+08
   0.342671E+10   0.338842E+10   0.510775E+09   0.621349E+29   0.108712E+10   0.721150E+02   0.119102E+08
   0.343258E+10   0.312127E+10  -0.142839E+10   0.621349E+29   0.108719E+10   0.721013E+02   0.119095E+08
   0.343846E+10   0.135629E+10  -0.315966E+10   0.621349E+29   0.108726E+10   0.720875E+02   0.119087E+08
   0.344434E+10   0.238966E+10   0.248052E+10   0.621349E+29   0.108733E+10   0.720737E+02   0.119080E+08
   0.345007E+10   0.311504E+10  -0.148309E+10   0.621349E+29   0.108739E+10   0.720601E+02   0.119072E+08
   0.345576E+10   0.340505E+10   0.589874E+09   0.621349E+29   0.108746E+10   0.720466E+02   0.119065E+08
   0.346145E+10   0.267082E+10  -0.220190E+10   0.621349E+29   0.108753E+10   0.720330E+02   0.119057E+08
   0.346715E+10   0.313387E+10  -0.148323E+10   0.621349E+29   0.108760E+10   0.720195E+02   0.119050E+08
   0.347284E+10   0.216823E+10   0.271282E+10   0.621349E+29   0.108767E+10   0.720060E+02   0.119042E+08
   0.347853E+10   0.282232E+10   0.203339E+10   0.621349E+29   0.108774E+10   0.719924E+02   0.119035E+08
   0.348422E+10   0.174073E+10  -0.301822E+10   0.621349E+29   0.108780E+10   0.719789E+02   0.119027E+08
   0.348991E+10   0.325566E+10   0.125705E+10   0.621349E+29   0.108787E+10   0.719654E+02   0.119020E+08
   0.349560E+10   0.330908E+10   0.112661E+10   0.621349E+29   0.108794E+10   0.719518E+02   0.119013E+08
   0.350129E+10   0.109813E+10  -0.332463E+10   0.621349E+29   0.108801E+10   0.719383E+02   0.119005E+08
   0.350692E+10   0.319599E+10   0.144366E+10   0.621349E+29   0.108808E+10   0.719249E+02   0.118998E+08
   0.351243E+10   0.350943E+10  -0.145265E+09   0.621349E+29   0.108814E+10   0.719116E+02   0.118990E+08
   0.351794E+10   0.196567E+10   0.291755E+10   0.621349E+29   0.108821E+10   0.718983E+02   0.118983E+08
   0.352346E+10   0.338563E+10   0.975819E+09   0.621349E+29   0.108828E+10   0.718850E+02   0.118976E+08
   0.352897E+10   0.189036E+10   0.297996E+10   0.621349E+29   0.108834E+10   0.718717E+02   0.118968E+08
   0.353448E+10   0.301751E+10   0.184043E+10   0.621349E+29   0.108841E+10   0.718584E+02   0.118961E+08
   0.353999E+10   0.350018E+10   0.529386E+09   0.621349E+29   0.108848E+10   0.718451E+02   0.118954E+08
   0.354550E+10   0.350718E+10   0.519868E+09   0.621349E+29   0.108855E+10   0.718318E+02   0.118946E+08
   0.355101E+10   0.342253E+10   0.946562E+09   0.621349E+29   0.108861E+10   0.718185E+02   0.118939E+08
   0.355652E+10   0.355046E+10   0.207565E+09   0.621349E+29   0.108868E+10   0.718052E+02   0.118932E+08
   0.356204E+10   0.175524E+10   0.309955E+10   0.621349E+29   0.108875E+10   0.717919E+02   0.118924E+08
   0.356748E+10   0.317438E+10   0.162795E+10   0.621349E+29   0.108881E+10   0.717787E+02   0.118917E+08
   0.357282E+10   0.260081E+10  -0.244966E+10   0.621349E+29   0.108888E+10   0.717656E+02   0.118910E+08
   0.357815E+10   0.355606E+10   0.397003E+09   0.621349E+29   0.108895E+10   0.717525E+02   0.118903E+08
   0.358349E+10   0.346943E+10   0.896933E+09   0.621349E+29   0.108901E+10   0.717395E+02   0.118895E+08
   0.358883E+10   0.254766E+10  -0.252767E+10   0.621349E+29   0.108908E+10   0.717264E+02   0.118888E+08
   0.359417E+10   0.328815E+10   0.145123E+10   0.621349E+29   0.108914E+10   0.717133E+02   0.118881E+08
   0.359950E+10   0.254397E+10  -0.254649E+10   0.621349E+29   0.108921E+10   0.717003E+02   0.118874E+08
   0.360484E+10   0.393292E+09   0.358332E+10   0.621349E+29   0.108928E+10   0.716872E+02   0.118866E+08
   0.361018E+10   0.347344E+10   0.984180E+09   0.621349E+29   0.108934E+10   0.716741E+02   0.118859E+08
   0.361552E+10   0.359400E+10  -0.393875E+09   0.621349E+29   0.108941E+10   0.716611E+02   0.118852E+08
   0.362085E+10   0.355325E+10   0.696407E+09   0.621349E+29   0.108948E+10   0.716480E+02   0.118845E+08
